NAME MPTSPs_100_1
COOMENT 
TYPE MPTSPs
DIMENSION 105
N_PATH 3
36 60 6545
36 61 6558
36 62 5762
36 63 6511
36 64 6525
36 65 6567
36 66 6909
36 67 7057
36 68 6992
36 69 9221
36 70 8006
36 71 7700
36 72 8469
36 73 8327
36 74 7217
36 75 6512
36 76 4706
36 77 3897
36 78 7467
36 79 6353
36 80 9082
36 81 6384
36 82 8448
36 83 2369
36 84 2314
36 85 3865
36 86 2513
36 87 1780
36 88 1964
36 89 1513
36 90 1207
36 91 1581
36 92 8417
36 93 6664
36 94 4983
36 95 7107
36 96 5860
36 97 3455
36 98 5892
36 99 8309
36 100 8797
36 101 8665
36 102 6971
36 103 8060
36 104 8438
36 105 8448
37 1 3956
37 2 3702
37 3 3751
37 4 3075
37 5 4832
37 6 3394
37 7 3993
37 8 3466
37 9 6360
37 10 7193
37 11 5896
37 12 6858
37 13 5839
37 14 6768
37 15 6051
37 16 5817
37 17 4110
37 18 4578
37 19 4307
37 20 4807
37 21 4281
37 22 4355
37 23 4860
37 24 2552
37 25 2416
37 26 3252
37 27 2503
37 28 2474
37 29 2525
37 30 2947
37 31 2727
37 32 2721
37 33 216
37 34 829
37 35 639
37 36 53
37 37 0
37 38 886
37 39 80
37 40 626
37 41 2494
37 42 2848
37 43 2357
37 44 2106
37 45 1905
37 46 3068
37 47 2977
37 48 3090
37 49 2160
37 50 5224
37 51 5348
37 52 5374
37 53 5104
37 54 5250
37 55 5737
37 56 5194
37 57 4755
37 58 6403
37 59 6577
37 60 6807
37 61 6766
37 62 6674
37 63 6132
37 64 7859
37 65 6683
37 66 5546
37 67 7465
37 68 7291
37 69 7923
37 70 7809
37 71 7563
37 72 6844
37 73 6970
37 74 7414
37 75 6558
37 76 4304
37 77 3713
37 78 7373
37 79 6332
37 80 8678
37 81 6712
37 82 8014
37 83 2359
37 84 2497
37 85 3364
37 86 3015
37 87 1740
37 88 2330
37 89 1792
37 90 1216
37 91 1835
37 92 8929
37 93 5983
37 94 4368
37 95 6295
37 96 6923
37 97 3855
37 98 7668
37 99 7845
37 100 7844
37 101 7374
37 102 8009
37 103 8155
37 104 7755
37 105 8706
38 1 3393
38 2 3778
38 3 2637
38 4 2775
38 5 3741
38 6 3315
38 7 3058
38 8 2721
38 9 6260
38 10 7262
38 11 6498
38 12 5070
38 13 7227
38 14 6712
38 15 6446
38 16 5746
38 17 4016
38 18 5483
38 19 4512
38 20 4779
38 21 4389
38 22 4536
38 23 4909
38 24 2408
38 25 2827
38 26 3836
38 27 2737
38 28 2928
38 29 3029
38 30 2980
38 31 3052
38 32 3066
38 33 636
38 34 736
38 35 1199
38 36 851
38 37 886
38 38 0
38 39 811
38 40 285
38 41 1635
38 42 2258
38 43 1689
38 44 1532
38 45 1550
38 46 2287
38 47 1980
38 48 1312
38 49 1630
38 50 4095
38 51 4510
38 52 3931
38 53 4399
38 54 3987
38 55 4494
38 56 3730
38 57 3091
38 58 6489
38 59 6949
38 60 5662
38 61 5722
38 62 4991
38 63 5695
38 64 5983
38 65 5749
38 66 5148
38 67 6046
38 68 7911
38 69 7317
38 70 6192
38 71 6071
38 72 7723
38 73 6204
38 74 6292
38 75 6221
38 76 4482
38 77 4702
38 78 7022
38 79 6935
38 80 8635
38 81 5304
38 82 7066
38 83 2956
38 84 2146
38 85 4071
38 86 3727
38 87 3060
38 88 2870
38 89 2336
38 90 1253
38 91 2375
38 92 7906
38 93 6080
38 94 4375
38 95 4857
38 96 4830
38 97 2681
38 98 5724
38 99 8170
38 100 7900
38 101 8404
38 102 5624
38 103 7301
38 104 6657
38 105 7486
39 1 4079
39 2 3424
39 3 3743
39 4 3376
39 5 3521
39 6 3761
39 7 3380
39 8 3538
39 9 5975
39 10 8163
39 11 6589
39 12 5866
39 13 7610
39 14 7560
39 15 5890
39 16 7431
39 17 4489
39 18 5456
39 19 3741
39 20 4883
39 21 4475
39 22 4558
39 23 5073
39 24 2818
39 25 2415
39 26 3099
39 27 2264
39 28 2551
39 29 2249
39 30 2572
39 31 2817
39 32 2559
39 33 187
39 34 753
39 35 747
39 36 138
39 37 80
39 38 811
39 39 0
39 40 531
39 41 2257
39 42 2909
39 43 2415
39 44 2346
39 45 2437
39 46 2863
39 47 3067
39 48 2702
39 49 2015
39 50 6214
39 51 5199
39 52 4595
39 53 4881
39 54 4864
39 55 5259
39 56 4717
39 57 4323
39 58 7510
39 59 7487
39 60 5704
39 61 6244
39 62 6289
39 63 6732
39 64 6540
39 65 6907
39 66 6731
39 67 8644
39 68 7636
39 69 8284
39 70 7005
39 71 8043
39 72 7012
39 73 6236
39 74 7670
39 75 5997
39 76 4187
39 77 4127
39 78 7397
39 79 6822
39 80 6355
39 81 6410
39 82 8120
39 83 2539
39 84 2323
39 85 3673
39 86 2966
39 87 2207
39 88 2594
39 89 1557
39 90 1235
39 91 1599
39 92 8307
39 93 6351
39 94 4949
39 95 6281
39 96 6282
39 97 3258
39 98 6973
39 99 7656
39 100 9817
39 101 9247
39 102 7117
39 103 8691
39 104 8250
39 105 8992
40 1 3527
40 2 3287
40 3 2695
40 4 2949
40 5 4016
40 6 3352
40 7 3366
40 8 3387
40 9 6703
40 10 6316
40 11 6801
40 12 5642
40 13 6347
40 14 6039
40 15 5162
40 16 5849
40 17 4610
40 18 6051
40 19 4186
40 20 5405
40 21 4784
40 22 4449
40 23 5953
40 24 2852
40 25 2554
40 26 2889
40 27 2668
40 28 2547
40 29 2437
40 30 2888
40 31 3438
40 32 3432
40 33 431
40 34 656
40 35 969
40 36 672
40 37 626
40 38 285
40 39 531
40 40 0
40 41 1464
40 42 2311
40 43 2064
40 44 1547
40 45 1713
40 46 2375
40 47 2171
40 48 1565
40 49 2096
40 50 4589
40 51 4663
40 52 5139
40 53 4379
40 54 4269
40 55 4676
40 56 4378
40 57 4086
40 58 7050
40 59 5496
40 60 6231
40 61 6205
40 62 6018
40 63 7381
40 64 5914
40 65 6012
40 66 5776
40 67 6767
40 68 7539
40 69 6529
40 70 6327
40 71 7307
40 72 6434
40 73 7285
40 74 6344
40 75 5844
40 76 4790
40 77 4421
40 78 7015
40 79 6279
40 80 8573
40 81 6788
40 82 7688
40 83 3019
40 84 2170
40 85 4347
40 86 3660
40 87 2780
40 88 2619
40 89 1971
40 90 1252
40 91 2404
40 92 6359
40 93 5313
40 94 3994
40 95 5589
40 96 5070
40 97 3083
40 98 5141
40 99 7363
40 100 7797
40 101 8384
40 102 6852
40 103 9810
40 104 6360
40 105 8701
41 1 3858
41 2 3357
41 3 3134
41 4 2801
41 5 4166
41 6 3948
41 7 3828
41 8 3985
41 9 6828
41 10 8173
41 11 7003
41 12 7133
41 13 7213
41 14 7432
41 15 6754
41 16 7385
41 17 5275
41 18 7469
41 19 5761
41 20 6471
41 21 5017
41 22 5378
41 23 6101
41 24 4837
41 25 4517
41 26 4831
41 27 3863
41 28 5182
41 29 4520
41 30 4737
41 31 4656
41 32 4177
41 33 2018
41 34 2404
41 35 2751
41 36 2349
41 37 2494
41 38 1635
41 39 2257
41 40 1464
41 41 0
41 42 690
41 43 932
41 44 198
41 45 423
41 46 960
41 47 1119
41 48 1162
41 49 273
41 50 3329
41 51 3332
41 52 3382
41 53 3135
41 54 3241
41 55 3727
41 56 3700
41 57 2940
41 58 6054
41 59 5745
41 60 4423
41 61 5736
41 62 5159
41 63 5732
41 64 5285
41 65 5791
41 66 5681
41 67 7253
41 68 6958
41 69 6858
41 70 6954
41 71 6214
41 72 7339
41 73 6842
41 74 7102
41 75 9000
41 76 5780
41 77 6148
41 78 8283
41 79 8822
41 80 8274
41 81 8371
41 82 9411
41 83 5328
41 84 740
41 85 6046
41 86 5004
41 87 4013
41 88 5192
41 89 3802
41 90 1274
41 91 4112
41 92 5022
41 93 4886
41 94 2821
41 95 4348
41 96 4701
41 97 1243
41 98 4870
41 99 8009
41 100 6645
41 101 9064
41 102 6217
41 103 8635
41 104 7451
41 105 7066
42 1 4073
42 2 3538
42 3 3817
42 4 3629
42 5 4094
42 6 3823
42 7 3960
42 8 3683
42 9 6249
42 10 6738
42 11 7638
42 12 6909
42 13 6746
42 14 8654
42 15 6155
42 16 6749
42 17 6181
42 18 7037
42 19 6368
42 20 6411
42 21 5757
42 22 6066
42 23 6683
42 24 4838
42 25 4372
42 26 4969
42 27 4718
42 28 4872
42 29 5899
42 30 5038
42 31 5083
42 32 5136
42 33 2854
42 34 2548
42 35 3159
42 36 3212
42 37 2848
42 38 2258
42 39 2909
42 40 2311
42 41 690
42 42 0
42 43 820
42 44 713
42 45 873
42 46 89
42 47 520
42 48 969
42 49 669
42 50 2984
42 51 2877
42 52 3181
42 53 2768
42 54 2802
42 55 3599
42 56 3102
42 57 1914
42 58 5820
42 59 5132
42 60 4679
42 61 4962
42 62 4539
42 63 5289
42 64 4626
42 65 5517
42 66 5093
42 67 6747
42 68 6650
42 69 6455
42 70 7861
42 71 7630
42 72 7085
42 73 6205
42 74 7735
42 75 7957
42 76 6936
42 77 7074
42 78 8112
42 79 7744
42 80 8610
42 81 6930
42 82 7819
42 83 5747
42 84 1316
42 85 6156
42 86 5573
42 87 4560
42 88 4914
42 89 4855
42 90 2391
42 91 4838
42 92 4380
42 93 4319
42 94 2115
42 95 3510
42 96 4321
42 97 1108
42 98 4042
42 99 7897
42 100 5892
42 101 8334
42 102 6329
42 103 7446
42 104 7332
42 105 6973
43 1 2563
43 2 3129
43 3 2775
43 4 3251
43 5 3562
43 6 2915
43 7 3432
43 8 3084
43 9 5992
43 10 7195
43 11 7108
43 12 5272
43 13 5932
43 14 5825
43 15 5853
43 16 6248
43 17 5370
43 18 7907
43 19 5382
43 20 5310
43 21 5083
43 22 5602
43 23 6258
43 24 4671
43 25 4312
43 26 4605
43 27 4108
43 28 4410
43 29 4765
43 30 4251
43 31 4437
43 32 3813
43 33 2514
43 34 2102
43 35 2974
43 36 2816
43 37 2357
43 38 1689
43 39 2415
43 40 2064
43 41 932
43 42 820
43 43 0
43 44 641
43 45 443
43 46 840
43 47 416
43 48 304
43 49 545
43 50 2973
43 51 2908
43 52 2945
43 53 2107
43 54 2639
43 55 2783
43 56 2675
43 57 2013
43 58 5445
43 59 4718
43 60 4109
43 61 4127
43 62 4546
43 63 5187
43 64 5116
43 65 4457
43 66 4702
43 67 5868
43 68 5735
43 69 6952
43 70 6009
43 71 5356
43 72 6674
43 73 5135
43 74 7021
43 75 6845
43 76 5826
43 77 6788
43 78 5922
43 79 7359
43 80 8513
43 81 6394
43 82 7432
43 83 5259
43 84 1752
43 85 6106
43 86 5263
43 87 4837
43 88 4736
43 89 4629
43 90 2031
43 91 4231
43 92 4428
43 93 4563
43 94 2653
43 95 3891
43 96 3859
43 97 2005
43 98 4483
43 99 7093
43 100 6443
43 101 7426
43 102 4965
43 103 7354
43 104 6149
43 105 6681
44 1 4023
44 2 3623
44 3 3734
44 4 3937
44 5 3966
44 6 3188
44 7 4904
44 8 3321
44 9 7028
44 10 6889
44 11 7275
44 12 7391
44 13 6772
44 14 7820
44 15 6466
44 16 7346
44 17 4751
44 18 7459
44 19 5464
44 20 6371
44 21 5834
44 22 5496
44 23 7653
44 24 4416
44 25 4107
44 26 4340
44 27 4284
44 28 4099
44 29 4675
44 30 4714
44 31 4920
44 32 5021
44 33 2103
44 34 2421
44 35 2466
44 36 2005
44 37 2106
44 38 1532
44 39 2346
44 40 1547
44 41 198
44 42 713
44 43 641
44 44 0
44 45 284
44 46 885
44 47 875
44 48 1043
44 49 78
44 50 4069
44 51 3062
44 52 3662
44 53 3159
44 54 2709
44 55 3964
44 56 3022
44 57 3011
44 58 6066
44 59 5924
44 60 5468
44 61 4829
44 62 4919
44 63 6580
44 64 5535
44 65 6019
44 66 5846
44 67 6341
44 68 6430
44 69 6935
44 70 6422
44 71 6747
44 72 7770
44 73 7204
44 74 7034
44 75 6658
44 76 6635
44 77 5886
44 78 7890
44 79 6576
44 80 8938
44 81 7600
44 82 8304
44 83 4945
44 84 909
44 85 5603
44 86 4729
44 87 4201
44 88 4246
44 89 3951
44 90 1384
44 91 3576
44 92 5070
44 93 5378
44 94 2390
44 95 4136
44 96 4117
44 97 1273
44 98 5312
44 99 7772
44 100 7402
44 101 8897
44 102 5378
44 103 7914
44 104 8468
44 105 6570
45 1 3431
45 2 2673
45 3 3551
45 4 3628
45 5 3659
45 6 3232
45 7 3006
45 8 3569
45 9 5750
45 10 6151
45 11 6591
45 12 6882
45 13 7571
45 14 6813
45 15 6813
45 16 7428
45 17 4899
45 18 6388
45 19 5346
45 20 5452
45 21 5250
45 22 5529
45 23 7002
45 24 4284
45 25 3409
45 26 4661
45 27 4133
45 28 4197
45 29 3867
45 30 4535
45 31 4070
45 32 4983
45 33 1949
45 34 2317
45 35 2901
45 36 2275
45 37 1905
45 38 1550
45 39 2437
45 40 1713
45 41 423
45 42 873
45 43 443
45 44 284
45 45 0
45 46 987
45 47 800
45 48 539
45 49 218
45 50 3909
45 51 3683
45 52 3586
45 53 3435
45 54 2884
45 55 3989
45 56 2997
45 57 2421
45 58 5160
45 59 5286
45 60 4173
45 61 4640
45 62 5812
45 63 6031
45 64 5818
45 65 4843
45 66 4925
45 67 6524
45 68 6389
45 69 6851
45 70 6788
45 71 6782
45 72 6711
45 73 6403
45 74 6665
45 75 6121
45 76 5687
45 77 5570
45 78 7329
45 79 7518
45 80 8867
45 81 7472
45 82 7318
45 83 4968
45 84 1147
45 85 5311
45 86 4758
45 87 4231
45 88 4846
45 89 4016
45 90 1592
45 91 4482
45 92 4516
45 93 4804
45 94 2609
45 95 4176
45 96 4462
45 97 1555
45 98 4562
45 99 7045
45 100 5481
45 101 8808
45 102 6423
45 103 8211
45 104 8016
45 105 8182
46 1 3805
46 2 4227
46 3 3577
46 4 4244
46 5 4760
46 6 3425
46 7 4026
46 8 3998
46 9 7122
46 10 7408
46 11 7871
46 12 8161
46 13 6371
46 14 8146
46 15 6050
46 16 7165
46 17 5520
46 18 5947
46 19 5754
46 20 7491
46 21 6906
46 22 6628
46 23 6138
46 24 4380
46 25 4552
46 26 5404
46 27 4995
46 28 4663
46 29 6228
46 30 4572
46 31 4610
46 32 4955
46 33 2910
46 34 2947
46 35 3645
46 36 2967
46 37 3068
46 38 2287
46 39 2863
46 40 2375
46 41 960
46 42 89
46 43 840
46 44 885
46 45 987
46 46 0
46 47 577
46 48 1195
46 49 731
46 50 2588
46 51 2776
46 52 3231
46 53 2607
46 54 2079
46 55 3074
46 56 2676
46 57 2218
46 58 5323
46 59 5034
46 60 4676
46 61 5100
46 62 4780
46 63 4838
46 64 4737
46 65 5131
46 66 5202
46 67 6417
46 68 5851
46 69 8018
46 70 6814
46 71 6946
46 72 7613
46 73 6912
46 74 6356
46 75 8088
46 76 6397
46 77 6345
46 78 9510
46 79 7807
46 80 9010
46 81 8475
46 82 7177
46 83 5960
46 84 1349
46 85 7100
46 86 6475
46 87 5114
46 88 4697
46 89 4721
46 90 2298
46 91 4844
46 92 4591
46 93 4094
46 94 2081
46 95 3847
46 96 4131
46 97 1121
46 98 4091
46 99 7327
46 100 6223
46 101 8788
46 102 5529
46 103 6727
46 104 9152
46 105 6580
47 1 3286
47 2 3164
47 3 3024
47 4 3380
47 5 3935
47 6 2836
47 7 3280
47 8 3198
47 9 6794
47 10 7203
47 11 6241
47 12 6373
47 13 6210
47 14 7751
47 15 7064
47 16 7079
47 17 6610
47 18 6603
47 19 5918
47 20 6301
47 21 5324
47 22 5107
47 23 6107
47 24 4714
47 25 5000
47 26 4314
47 27 5134
47 28 4929
47 29 4812
47 30 4589
47 31 4813
47 32 4406
47 33 3094
47 34 2612
47 35 3236
47 36 3022
47 37 2977
47 38 1980
47 39 3067
47 40 2171
47 41 1119
47 42 520
47 43 416
47 44 875
47 45 800
47 46 577
47 47 0
47 48 601
47 49 808
47 50 3339
47 51 2567
47 52 2522
47 53 2011
47 54 2188
47 55 3231
47 56 2362
47 57 2000
47 58 4325
47 59 5167
47 60 4128
47 61 4423
47 62 4411
47 63 4940
47 64 5190
47 65 4959
47 66 3768
47 67 6982
47 68 5637
47 69 6887
47 70 7026
47 71 5696
47 72 8031
47 73 5103
47 74 7127
47 75 7744
47 76 6595
47 77 5590
47 78 8832
47 79 6657
47 80 9143
47 81 8418
47 82 6956
47 83 5838
47 84 1766
47 85 6334
47 86 5495
47 87 5244
47 88 4721
47 89 4607
47 90 2241
47 91 4673
47 92 4318
47 93 4361
47 94 2043
47 95 3398
47 96 3631
47 97 1543
47 98 3853
47 99 7277
47 100 6510
47 101 8776
47 102 5452
47 103 7356
47 104 7201
47 105 6423
48 1 2708
48 2 2558
48 3 2760
48 4 2855
48 5 3300
48 6 2785
48 7 3082
48 8 2543
48 9 6730
48 10 7196
48 11 7360
48 12 6846
48 13 6010
48 14 5275
48 15 5435
48 16 6154
48 17 4867
48 18 7727
48 19 4960
48 20 6569
48 21 4784
48 22 5052
48 23 6009
48 24 4552
48 25 3972
48 26 3932
48 27 3941
48 28 3748
48 29 3894
48 30 4275
48 31 3845
48 32 4341
48 33 2161
48 34 1980
48 35 2190
48 36 2319
48 37 3090
48 38 1312
48 39 2702
48 40 1565
48 41 1162
48 42 969
48 43 304
48 44 1043
48 45 539
48 46 1195
48 47 601
48 48 0
48 49 703
48 50 3249
48 51 2539
48 52 2662
48 53 2362
48 54 2502
48 55 2684
48 56 2302
48 57 2173
48 58 4548
48 59 4662
48 60 4485
48 61 4923
48 62 4373
48 63 4758
48 64 4682
48 65 4976
48 66 4945
48 67 6551
48 68 6152
48 69 7415
48 70 5936
48 71 5664
48 72 6836
48 73 6480
48 74 6189
48 75 5712
48 76 6141
48 77 6481
48 78 9151
48 79 6290
48 80 8251
48 81 7399
48 82 8374
48 83 5777
48 84 1567
48 85 5541
48 86 5906
48 87 4227
48 88 4430
48 89 3760
48 90 2286
48 91 4245
48 92 5117
48 93 4344
48 94 3026
48 95 3504
48 96 4260
48 97 2205
48 98 4201
48 99 6541
48 100 6971
48 101 8094
48 102 5337
48 103 7649
48 104 6631
48 105 6217
49 1 3704
49 2 3528
49 3 3416
49 4 3899
49 5 4100
49 6 3314
49 7 3644
49 8 3314
49 9 6054
49 10 7107
49 11 6679
49 12 6779
49 13 6205
49 14 7723
49 15 5996
49 16 6266
49 17 5423
49 18 6496
49 19 6432
49 20 6891
49 21 4887
49 22 5983
49 23 6288
49 24 4429
49 25 4698
49 26 4352
49 27 4237
49 28 4017
49 29 3909
49 30 3819
49 31 4015
49 32 4831
49 33 1902
49 34 2407
49 35 2367
49 36 2191
49 37 2160
49 38 1630
49 39 2015
49 40 2096
49 41 273
49 42 669
49 43 545
49 44 78
49 45 218
49 46 731
49 47 808
49 48 703
49 49 0
49 50 3402
49 51 3233
49 52 3633
49 53 2680
49 54 2961
49 55 3585
49 56 2883
49 57 2426
49 58 5083
49 59 5902
49 60 4616
49 61 5473
49 62 5762
49 63 6216
49 64 5553
49 65 6318
49 66 5895
49 67 7345
49 68 6348
49 69 6667
49 70 6330
49 71 6972
49 72 7419
49 73 7156
49 74 7353
49 75 6789
49 76 6603
49 77 5645
49 78 7714
49 79 7982
49 80 8944
49 81 7124
49 82 8838
49 83 4657
49 84 936
49 85 4893
49 86 4582
49 87 3929
49 88 3759
49 89 3953
49 90 1726
49 91 3995
49 92 5371
49 93 5706
49 94 2137
49 95 4107
49 96 3837
49 97 1456
49 98 4088
49 99 8190
49 100 6937
49 101 7661
49 102 5091
49 103 8212
49 104 7042
49 105 6131
50 1 3657
50 2 3444
50 3 3060
50 4 3477
50 5 2990
50 6 3164
50 7 3852
50 8 2194
50 9 4824
50 10 5820
50 11 7037
50 12 6044
50 13 5931
50 14 5838
50 15 5088
50 16 5019
50 17 5238
50 18 6879
50 19 6518
50 20 5818
50 21 5166
50 22 6855
50 23 6521
50 24 5245
50 25 5732
50 26 6687
50 27 5610
50 28 5953
50 29 6020
50 30 5956
50 31 5846
50 32 6430
50 33 5519
50 34 5083
50 35 5129
50 36 5748
50 37 5224
50 38 4095
50 39 6214
50 40 4589
50 41 3329
50 42 2984
50 43 2973
50 44 4069
50 45 3909
50 46 2588
50 47 3339
50 48 3249
50 49 3402
50 50 0
50 51 972
50 52 212
50 53 805
50 54 1120
50 55 245
50 56 525
50 57 1216
50 58 2241
50 59 2326
50 60 1423
50 61 2296
50 62 1928
50 63 2313
50 64 1871
50 65 2341
50 66 1670
50 67 4613
50 68 4714
50 69 4890
50 70 3794
50 71 3748
50 72 4867
50 73 4233
50 74 4468
50 75 8564
50 76 7912
50 77 7556
50 78 7257
50 79 7351
50 80 6698
50 81 8351
50 82 5852
50 83 7531
50 84 4201
50 85 9457
50 86 7348
50 87 7319
50 88 6504
50 89 6563
50 90 4883
50 91 7120
50 92 3632
50 93 1258
50 94 3180
50 95 941
50 96 1339
50 97 3937
50 98 1655
50 99 6060
50 100 3861
50 101 5638
50 102 2386
50 103 4833
50 104 6067
50 105 3764
51 1 3693
51 2 3707
51 3 3324
51 4 3827
51 5 3787
51 6 4186
51 7 4112
51 8 3565
51 9 6453
51 10 7133
51 11 7762
51 12 7425
51 13 6701
51 14 6609
51 15 6473
51 16 6658
51 17 7086
51 18 7601
51 19 6173
51 20 7304
51 21 5887
51 22 6973
51 23 6745
51 24 6691
51 25 7604
51 26 6382
51 27 6229
51 28 5780
51 29 5562
51 30 5138
51 31 5576
51 32 6319
51 33 6031
51 34 4483
51 35 4921
51 36 5484
51 37 5348
51 38 4510
51 39 5199
51 40 4663
51 41 3332
51 42 2877
51 43 2908
51 44 3062
51 45 3683
51 46 2776
51 47 2567
51 48 2539
51 49 3233
51 50 972
51 51 0
51 52 1195
51 53 897
51 54 338
51 55 777
51 56 951
51 57 647
51 58 3038
51 59 3366
51 60 2103
51 61 3148
51 62 3651
51 63 3180
51 64 2186
51 65 3149
51 66 2544
51 67 5725
51 68 5296
51 69 5542
51 70 5177
51 71 4215
51 72 5246
51 73 5223
51 74 5632
51 75 9368
51 76 7931
51 77 8007
51 78 8326
51 79 8737
51 80 7237
51 81 9500
51 82 7590
51 83 8200
51 84 3711
51 85 8401
51 86 7800
51 87 7882
51 88 6821
51 89 6084
51 90 4568
51 91 7534
51 92 2096
51 93 1455
51 94 2410
51 95 693
51 96 795
51 97 4151
51 98 1358
51 99 7046
51 100 4866
51 101 7139
51 102 2717
51 103 5585
51 104 6561
51 105 4130
52 1 3013
52 2 3164
52 3 3133
52 4 3026
52 5 3052
52 6 2893
52 7 3151
52 8 2830
52 9 6219
52 10 7031
52 11 5936
52 12 5484
52 13 5438
52 14 5522
52 15 5637
52 16 6190
52 17 5558
52 18 6475
52 19 4990
52 20 5095
52 21 5575
52 22 6135
52 23 6388
52 24 5957
52 25 5757
52 26 6478
52 27 5897
52 28 6870
52 29 6513
52 30 5428
52 31 5280
52 32 6184
52 33 4057
52 34 4489
52 35 5098
52 36 5413
52 37 5374
52 38 3931
52 39 4595
52 40 5139
52 41 3382
52 42 3181
52 43 2945
52 44 3662
52 45 3586
52 46 3231
52 47 2522
52 48 2662
52 49 3633
52 50 212
52 51 1195
52 52 0
52 53 597
52 54 1236
52 55 369
52 56 297
52 57 1153
52 58 2144
52 59 2408
52 60 1598
52 61 1778
52 62 1800
52 63 2300
52 64 1773
52 65 2099
52 66 1590
52 67 4078
52 68 4195
52 69 4487
52 70 4339
52 71 4363
52 72 4077
52 73 3864
52 74 5064
52 75 8553
52 76 8824
52 77 8158
52 78 7731
52 79 7513
52 80 6882
52 81 7199
52 82 7055
52 83 6935
52 84 4020
52 85 8131
52 86 7453
52 87 8296
52 88 7200
52 89 5426
52 90 5847
52 91 6456
52 92 3770
52 93 1390
52 94 4019
52 95 1128
52 96 1585
52 97 3836
52 98 1785
52 99 5235
52 100 3459
52 101 6715
52 102 2460
52 103 4730
52 104 5124
52 105 3717
53 1 2976
53 2 3571
53 3 3208
53 4 3380
53 5 3405
53 6 3031
53 7 3117
53 8 2583
53 9 5334
53 10 7100
53 11 5643
53 12 6274
53 13 6089
53 14 7083
53 15 5772
53 16 6259
53 17 5690
53 18 7220
53 19 5843
53 20 5957
53 21 5974
53 22 6311
53 23 7331
53 24 5587
53 25 4643
53 26 5290
53 27 5312
53 28 5623
53 29 5185
53 30 5052
53 31 6967
53 32 5593
53 33 4056
53 34 3513
53 35 4972
53 36 4916
53 37 5104
53 38 4399
53 39 4881
53 40 4379
53 41 3135
53 42 2768
53 43 2107
53 44 3159
53 45 3435
53 46 2607
53 47 2011
53 48 2362
53 49 2680
53 50 805
53 51 897
53 52 597
53 53 0
53 54 674
53 55 724
53 56 326
53 57 768
53 58 2496
53 59 3346
53 60 1938
53 61 2232
53 62 2655
53 63 3630
53 64 2801
53 65 3260
53 66 2114
53 67 4652
53 68 4942
53 69 4827
53 70 4268
53 71 4445
53 72 5109
53 73 4428
53 74 5044
53 75 7611
53 76 7524
53 77 6841
53 78 8120
53 79 8009
53 80 7162
53 81 7636
53 82 6549
53 83 7216
53 84 3929
53 85 8147
53 86 6969
53 87 6427
53 88 7494
53 89 5910
53 90 4682
53 91 5881
53 92 3008
53 93 1935
53 94 2843
53 95 1462
53 96 1446
53 97 3590
53 98 1715
53 99 6861
53 100 4552
53 101 6412
53 102 3042
53 103 5921
53 104 6136
53 105 3535
54 1 3447
54 2 3507
54 3 3316
54 4 3768
54 5 4403
54 6 4170
54 7 4164
54 8 3236
54 9 5960
54 10 8143
54 11 8523
54 12 6371
54 13 6465
54 14 7058
54 15 6965
54 16 6700
54 17 5574
54 18 6984
54 19 6208
54 20 5928
54 21 5619
54 22 6805
54 23 7522
54 24 7564
54 25 6001
54 26 6098
54 27 6963
54 28 6646
54 29 6252
54 30 5835
54 31 6937
54 32 6220
54 33 5897
54 34 5069
54 35 4814
54 36 5641
54 37 5250
54 38 3987
54 39 4864
54 40 4269
54 41 3241
54 42 2802
54 43 2639
54 44 2709
54 45 2884
54 46 2079
54 47 2188
54 48 2502
54 49 2961
54 50 1120
54 51 338
54 52 1236
54 53 674
54 54 0
54 55 887
54 56 954
54 57 425
54 58 3400
54 59 3512
54 60 2356
54 61 2903
54 62 3307
54 63 3612
54 64 2581
54 65 2842
54 66 2868
54 67 5446
54 68 5510
54 69 5739
54 70 5470
54 71 4843
54 72 5770
54 73 5447
54 74 6314
54 75 8919
54 76 8284
54 77 9442
54 78 8655
54 79 8725
54 80 6729
54 81 9908
54 82 6298
54 83 6699
54 84 3979
54 85 8131
54 86 8354
54 87 6394
54 88 6699
54 89 6144
54 90 4840
54 91 5863
54 92 2308
54 93 1597
54 94 2137
54 95 1041
54 96 1331
54 97 3234
54 98 1933
54 99 7365
54 100 4832
54 101 7307
54 102 2760
54 103 5829
54 104 7280
54 105 4198
55 1 3248
55 2 3472
55 3 3214
55 4 3332
55 5 3576
55 6 3183
55 7 3117
55 8 3073
55 9 6361
55 10 6330
55 11 6582
55 12 6456
55 13 5292
55 14 6343
55 15 4768
55 16 6607
55 17 6884
55 18 7135
55 19 5886
55 20 6510
55 21 6315
55 22 6115
55 23 6569
55 24 6861
55 25 6504
55 26 6168
55 27 5969
55 28 6829
55 29 6132
55 30 6703
55 31 7581
55 32 6132
55 33 5733
55 34 5181
55 35 5390
55 36 5747
55 37 5737
55 38 4494
55 39 5259
55 40 4676
55 41 3727
55 42 3599
55 43 2783
55 44 3964
55 45 3989
55 46 3074
55 47 3231
55 48 2684
55 49 3585
55 50 245
55 51 777
55 52 369
55 53 724
55 54 887
55 55 0
55 56 706
55 57 1186
55 58 2352
55 59 2345
55 60 1297
55 61 1892
55 62 2244
55 63 2882
55 64 1791
55 65 2266
55 66 1794
55 67 4382
55 68 4781
55 69 5926
55 70 4035
55 71 3493
55 72 5850
55 73 4183
55 74 5415
55 75 7563
55 76 6834
55 77 6924
55 78 7012
